223.146.84.91 - - [04/Mar/2018:19:43:02 -0800] "GET /about/index.html HTTP/1.1" 200 6267 "http://www.claengineers.com/about/index.html" "Mozilla/4.0 (compatible; MSIE 8.0; Windows NT 5.1; Trident/4.0)" "www.claengineers.com"
46.229.164.101 - - [04/Mar/2018:20:12:42 -0800] "GET /robots.txt HTTP/1.1" 404 89 "-" "Mozilla/5.0 (compatible; SemrushBot/1.2~bl; +http://www.semrush.com/bot.html)" "claengineers.com"
37.139.30.155 - - [04/Mar/2018:20:24:37 -0800] "GET / HTTP/1.1" 200 6977 "-" "Mozilla/5.0 (Unknown; Linux x86_64) AppleWebKit/538.1 (KHTML, like Gecko) PhantomJS/2.1.1 Safari/538.1" "claengineers.com"
37.139.30.155 - - [04/Mar/2018:20:24:37 -0800] "GET /css/main.css HTTP/1.1" 200 4222 "http://claengineers.com/" "Mozilla/5.0 (Unknown; Linux x86_64) AppleWebKit/538.1 (KHTML, like Gecko) PhantomJS/2.1.1 Safari/538.1" "claengineers.com"
37.139.30.155 - - [04/Mar/2018:20:24:37 -0800] "GET /scripts/jqueryslidemenu.js HTTP/1.1" 200 2039 "http://claengineers.com/" "Mozilla/5.0 (Unknown; Linux x86_64) AppleWebKit/538.1 (KHTML, like Gecko) PhantomJS/2.1.1 Safari/538.1" "claengineers.com"
37.139.30.155 - - [04/Mar/2018:20:24:37 -0800] "GET /scripts/multipleemail.js HTTP/1.1" 200 1139 "http://claengineers.com/" "Mozilla/5.0 (Unknown; Linux x86_64) AppleWebKit/538.1 (KHTML, like Gecko) PhantomJS/2.1.1 Safari/538.1" "claengineers.com"
37.139.30.155 - - [04/Mar/2018:20:24:37 -0800] "GET /css/jqueryslidemenu.css HTTP/1.1" 200 1962 "http://claengineers.com/" "Mozilla/5.0 (Unknown; Linux x86_64) AppleWebKit/538.1 (KHTML, like Gecko) PhantomJS/2.1.1 Safari/538.1" "claengineers.com"
37.139.30.155 - - [04/Mar/2018:20:24:38 -0800] "GET /images/leftcolspacer.gif HTTP/1.1" 200 85 "http://claengineers.com/" "Mozilla/5.0 (Unknown; Linux x86_64) AppleWebKit/538.1 (KHTML, like Gecko) PhantomJS/2.1.1 Safari/538.1" "claengineers.com"
37.139.30.155 - - [04/Mar/2018:20:24:38 -0800] "GET /images/header_02.gif HTTP/1.1" 200 2048 "http://claengineers.com/" "Mozilla/5.0 (Unknown; Linux x86_64) AppleWebKit/538.1 (KHTML, like Gecko) PhantomJS/2.1.1 Safari/538.1" "claengineers.com"
37.139.30.155 - - [04/Mar/2018:20:24:38 -0800] "GET /images/header_03.jpg HTTP/1.1" 200 7077 "http://claengineers.com/" "Mozilla/5.0 (Unknown; Linux x86_64) AppleWebKit/538.1 (KHTML, like Gecko) PhantomJS/2.1.1 Safari/538.1" "claengineers.com"
37.139.30.155 - - [04/Mar/2018:20:24:38 -0800] "GET /images/titleArt.gif HTTP/1.1" 200 300 "http://claengineers.com/" "Mozilla/5.0 (Unknown; Linux x86_64) AppleWebKit/538.1 (KHTML, like Gecko) PhantomJS/2.1.1 Safari/538.1" "claengineers.com"
37.139.30.155 - - [04/Mar/2018:20:24:38 -0800] "GET /images/header_01.jpg HTTP/1.1" 200 43473 "http://claengineers.com/" "Mozilla/5.0 (Unknown; Linux x86_64) AppleWebKit/538.1 (KHTML, like Gecko) PhantomJS/2.1.1 Safari/538.1" "claengineers.com"
37.139.30.155 - - [04/Mar/2018:20:24:38 -0800] "GET /images/verMenuImages.png HTTP/1.1" 200 911 "http://claengineers.com/" "Mozilla/5.0 (Unknown; Linux x86_64) AppleWebKit/538.1 (KHTML, like Gecko) PhantomJS/2.1.1 Safari/538.1" "claengineers.com"
37.139.30.155 - - [04/Mar/2018:20:24:38 -0800] "GET /images/nfafield.jpg HTTP/1.1" 200 21393 "http://claengineers.com/" "Mozilla/5.0 (Unknown; Linux x86_64) AppleWebKit/538.1 (KHTML, like Gecko) PhantomJS/2.1.1 Safari/538.1" "claengineers.com"
37.139.30.155 - - [04/Mar/2018:20:24:38 -0800] "GET /images/visa_mastercard_2.gif HTTP/1.1" 200 1384 "http://claengineers.com/" "Mozilla/5.0 (Unknown; Linux x86_64) AppleWebKit/538.1 (KHTML, like Gecko) PhantomJS/2.1.1 Safari/538.1" "claengineers.com"
37.139.30.155 - - [04/Mar/2018:20:24:38 -0800] "GET /images/contact.jpg HTTP/1.1" 200 3588 "http://claengineers.com/" "Mozilla/5.0 (Unknown; Linux x86_64) AppleWebKit/538.1 (KHTML, like Gecko) PhantomJS/2.1.1 Safari/538.1" "claengineers.com"
37.139.30.155 - - [04/Mar/2018:20:24:38 -0800] "GET /images/survey2.jpg HTTP/1.1" 200 6376 "http://claengineers.com/" "Mozilla/5.0 (Unknown; Linux x86_64) AppleWebKit/538.1 (KHTML, like Gecko) PhantomJS/2.1.1 Safari/538.1" "claengineers.com"
37.139.30.155 - - [04/Mar/2018:20:24:38 -0800] "GET /images/sitetag.gif HTTP/1.1" 200 1069 "http://claengineers.com/" "Mozilla/5.0 (Unknown; Linux x86_64) AppleWebKit/538.1 (KHTML, like Gecko) PhantomJS/2.1.1 Safari/538.1" "claengineers.com"
134.249.48.151 - - [04/Mar/2018:20:33:47 -0800] "GET /services/ HTTP/1.1" 200 6214 "http://atyrau.xkaz.org/" "Mozilla/6.0 (compatible; MSIE 7.0a1; Windows NT 5.2; SV1)" "www.claengineers.com"
157.55.39.68 - - [04/Mar/2018:21:00:08 -0800] "GET /robots.txt HTTP/1.1" 404 89 "-" "Mozilla/5.0 (compatible; bingbot/2.0; +http://www.bing.com/bingbot.htm)" "www.claengineers.com"
216.244.66.249 - - [04/Mar/2018:21:22:41 -0800] "GET /robots.txt HTTP/1.1" 404 89 "-" "Mozilla/5.0 (compatible; DotBot/1.1; http://www.opensiteexplorer.org/dotbot, help@moz.com)" "claengineers.com"
157.55.39.68 - - [04/Mar/2018:21:24:31 -0800] "GET /robots.txt HTTP/1.1" 404 89 "-" "Mozilla/5.0 (compatible; bingbot/2.0; +http://www.bing.com/bingbot.htm)" "claengineers.com"
207.46.13.122 - - [04/Mar/2018:21:24:53 -0800] "GET / HTTP/1.1" 200 6977 "-" "Mozilla/5.0 (compatible; bingbot/2.0; +http://www.bing.com/bingbot.htm)" "claengineers.com"
65.55.210.221 - - [04/Mar/2018:21:24:58 -0800] "GET /css/main.css HTTP/1.1" 200 4222 "-" "Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/534+ (KHTML, like Gecko) BingPreview/1.0b" "claengineers.com"
65.55.210.29 - - [04/Mar/2018:21:24:58 -0800] "GET /css/jqueryslidemenu.css HTTP/1.1" 200 1962 "-" "Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/534+ (KHTML, like Gecko) BingPreview/1.0b" "claengineers.com"
65.55.210.154 - - [04/Mar/2018:21:24:59 -0800] "GET /scripts/jquery.min.js HTTP/1.1" 304 - "-" "Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/534+ (KHTML, like Gecko) BingPreview/1.0b" "claengineers.com"
199.30.25.152 - - [04/Mar/2018:21:25:00 -0800] "GET /scripts/jqueryslidemenu.js HTTP/1.1" 200 2039 "-" "Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/534+ (KHTML, like Gecko) BingPreview/1.0b" "claengineers.com"
65.55.210.190 - - [04/Mar/2018:21:25:02 -0800] "GET /scripts/multipleemail.js HTTP/1.1" 200 1139 "-" "Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/534+ (KHTML, like Gecko) BingPreview/1.0b" "claengineers.com"
199.30.24.115 - - [04/Mar/2018:21:25:04 -0800] "GET /images/header_01.jpg HTTP/1.1" 200 43473 "-" "Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/534+ (KHTML, like Gecko) BingPreview/1.0b" "claengineers.com"
65.55.210.6 - - [04/Mar/2018:21:25:04 -0800] "GET /images/nfafield.jpg HTTP/1.1" 200 21393 "-" "Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/534+ (KHTML, like Gecko) BingPreview/1.0b" "claengineers.com"
199.30.24.254 - - [04/Mar/2018:21:25:06 -0800] "GET /images/header_02.gif HTTP/1.1" 200 2048 "-" "Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/534+ (KHTML, like Gecko) BingPreview/1.0b" "claengineers.com"
65.55.210.197 - - [04/Mar/2018:21:25:06 -0800] "GET /images/header_03.jpg HTTP/1.1" 200 7077 "-" "Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/534+ (KHTML, like Gecko) BingPreview/1.0b" "claengineers.com"
10.247.27.198 - - [04/Mar/2018:21:25:07 -0800] "GET /images/leftcolspacer.gif HTTP/1.1" 200 85 "-" "Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/534+ (KHTML, like Gecko) BingPreview/1.0b" "claengineers.com"
199.30.24.26 - - [04/Mar/2018:21:25:08 -0800] "GET /images/titleArt.gif HTTP/1.1" 200 300 "-" "Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/534+ (KHTML, like Gecko) BingPreview/1.0b" "claengineers.com"
199.30.25.134 - - [04/Mar/2018:21:25:08 -0800] "GET /images/verMenuImages.png HTTP/1.1" 304 - "-" "Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/534+ (KHTML, like Gecko) BingPreview/1.0b" "claengineers.com"
199.30.24.254 - - [04/Mar/2018:21:25:09 -0800] "GET /images/survey2.jpg HTTP/1.1" 200 6376 "-" "Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/534+ (KHTML, like Gecko) BingPreview/1.0b" "claengineers.com"
199.30.24.254 - - [04/Mar/2018:21:25:10 -0800] "GET /images/contact.jpg HTTP/1.1" 200 3588 "-" "Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/534+ (KHTML, like Gecko) BingPreview/1.0b" "claengineers.com"
199.30.24.254 - - [04/Mar/2018:21:25:10 -0800] "GET /images/visa_mastercard_2.gif HTTP/1.1" 200 1384 "-" "Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/534+ (KHTML, like Gecko) BingPreview/1.0b" "claengineers.com"
199.30.25.152 - - [04/Mar/2018:21:25:10 -0800] "GET /images/sitetag.gif HTTP/1.1" 200 1069 "-" "Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/534+ (KHTML, like Gecko) BingPreview/1.0b" "claengineers.com"
207.46.13.118 - - [04/Mar/2018:21:28:41 -0800] "GET /robots.txt HTTP/1.1" 404 89 "-" "Mozilla/5.0 (compatible; bingbot/2.0; +http://www.bing.com/bingbot.htm)" "claengineers.com"
207.46.13.118 - - [04/Mar/2018:21:28:41 -0800] "GET /robots.txt HTTP/1.1" 404 89 "-" "Mozilla/5.0 (compatible; bingbot/2.0; +http://www.bing.com/bingbot.htm)" "claengineers.com"
207.46.13.122 - - [04/Mar/2018:21:46:52 -0800] "GET /projects/pdfs/Coastal_Residential.pdf HTTP/1.1" 403 255 "-" "Mozilla/5.0 (compatible; bingbot/2.0; +http://www.bing.com/bingbot.htm)" "www.claengineers.com"
188.92.76.25 - - [04/Mar/2018:22:12:51 -0800] "GET /wp-admin/ HTTP/1.1" 404 89 "-" "Mozilla/5.0 (Windows NT 10.0; WOW64; rv:56.0) Gecko/20100101 Firefox/56.0" "claengineers.com"
188.92.76.25 - - [04/Mar/2018:22:12:55 -0800] "GET /wp-admin/ HTTP/1.1" 403 255 "-" "Mozilla/5.0 (Windows NT 10.0; WOW64; rv:56.0) Gecko/20100101 Firefox/56.0" "claengineers.com"
188.92.76.25 - - [04/Mar/2018:22:13:01 -0800] "GET /wp-login.php HTTP/1.1" 403 255 "-" "Mozilla/5.0 (Windows NT 10.0; WOW64; rv:56.0) Gecko/20100101 Firefox/56.0" "claengineers.com"
23.91.71.222 - - [04/Mar/2018:22:37:42 -0800] "GET / HTTP/1.1" 200 6977 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/63.0.3239.132 Safari/537.36" "claengineers.com"
23.91.71.222 - - [04/Mar/2018:22:37:42 -0800] "GET /blog/ HTTP/1.1" 404 89 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/63.0.3239.132 Safari/537.36" "claengineers.com"
23.91.71.222 - - [04/Mar/2018:22:37:42 -0800] "GET /blog/wp-includes/wlwmanifest.xml HTTP/1.1" 404 89 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/63.0.3239.132 Safari/537.36" "claengineers.com"
216.244.66.249 - - [04/Mar/2018:22:44:12 -0800] "GET /contact.html HTTP/1.1" 200 6888 "-" "Mozilla/5.0 (compatible; DotBot/1.1; http://www.opensiteexplorer.org/dotbot, help@moz.com)" "claengineers.com"
157.55.39.239 - - [04/Mar/2018:23:06:14 -0800] "GET /career.html HTTP/1.1" 200 5813 "-" "Mozilla/5.0 (iPhone; CPU iPhone OS 7_0 like Mac OS X) AppleWebKit/537.51.1 (KHTML, like Gecko) Version/7.0 Mobile/11A465 Safari/9537.53 (compatible; bingbot/2.0; +http://www.bing.com/bingbot.htm)" "www.claengineers.com"
157.55.39.239 - - [04/Mar/2018:23:06:33 -0800] "GET /images/header_01.jpg HTTP/1.1" 200 43473 "-" "Mozilla/5.0 (iPhone; CPU iPhone OS 7_0 like Mac OS X) AppleWebKit/537.51.1 (KHTML, like Gecko) Version/7.0 Mobile/11A465 Safari/9537.53 (compatible; bingbot/2.0; +http://www.bing.com/bingbot.htm)" "www.claengineers.com"
216.244.66.197 - - [04/Mar/2018:23:07:08 -0800] "GET /robots.txt HTTP/1.1" 404 89 "-" "Mozilla/5.0 (compatible; DotBot/1.1; http://www.opensiteexplorer.org/dotbot, help@moz.com)" "www.claengineers.com"
188.92.76.25 - - [04/Mar/2018:23:13:27 -0800] "GET /wp-admin/ HTTP/1.1" 404 89 "-" "Mozilla/5.0 (Windows NT 10.0; WOW64; rv:56.0) Gecko/20100101 Firefox/56.0" "claengineers.com"
188.92.76.25 - - [04/Mar/2018:23:13:35 -0800] "GET /wp-login.php HTTP/1.1" 200 73 "-" "Mozilla/5.0 (Windows NT 10.0; WOW64; rv:56.0) Gecko/20100101 Firefox/56.0" "claengineers.com"
188.92.76.25 - - [04/Mar/2018:23:13:42 -0800] "GET /wp-admin/ HTTP/1.1" 403 255 "-" "Mozilla/5.0 (Windows NT 10.0; WOW64; rv:56.0) Gecko/20100101 Firefox/56.0" "claengineers.com"
188.92.76.25 - - [04/Mar/2018:23:13:44 -0800] "GET /wp-login.php HTTP/1.1" 403 255 "-" "Mozilla/5.0 (Windows NT 10.0; WOW64; rv:56.0) Gecko/20100101 Firefox/56.0" "claengineers.com"
45.63.67.80 - - [04/Mar/2018:23:18:00 -0800] "GET / HTTP/1.1" 200 6977 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/64.0.3282.140 Safari/537.36" "www.claengineers.com"
45.63.67.80 - - [04/Mar/2018:23:18:00 -0800] "GET /css/main.css HTTP/1.1" 200 4222 "http://www.claengineers.com/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/64.0.3282.140 Safari/537.36" "www.claengineers.com"
45.63.67.80 - - [04/Mar/2018:23:18:00 -0800] "GET /css/jqueryslidemenu.css HTTP/1.1" 200 1962 "http://www.claengineers.com/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/64.0.3282.140 Safari/537.36" "www.claengineers.com"
45.63.67.80 - - [04/Mar/2018:23:18:00 -0800] "GET /scripts/jqueryslidemenu.js HTTP/1.1" 200 2039 "http://www.claengineers.com/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/64.0.3282.140 Safari/537.36" "www.claengineers.com"
45.63.67.80 - - [04/Mar/2018:23:18:00 -0800] "GET /scripts/multipleemail.js HTTP/1.1" 200 1139 "http://www.claengineers.com/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/64.0.3282.140 Safari/537.36" "www.claengineers.com"
45.63.67.80 - - [04/Mar/2018:23:18:00 -0800] "GET /scripts/jquery.min.js HTTP/1.1" 200 55740 "http://www.claengineers.com/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/64.0.3282.140 Safari/537.36" "www.claengineers.com"
207.46.13.118 - - [04/Mar/2018:23:36:53 -0800] "GET /projects/pdfs/Commercial_RenovationsAdditions.pdf HTTP/1.1" 200 124895 "-" "Mozilla/5.0 (iPhone; CPU iPhone OS 7_0 like Mac OS X) AppleWebKit/537.51.1 (KHTML, like Gecko) Version/7.0 Mobile/11A465 Safari/9537.53 (compatible; bingbot/2.0; +http://www.bing.com/bingbot.htm)" "www.claengineers.com"
107.23.81.55 - - [04/Mar/2018:23:40:54 -0800] "GET /about/links.html HTTP/1.1" 200 6033 "-" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_10_4) AppleWebKit/600.7.12 (KHTML, like Gecko) Version/8.0.7 Safari/600.7.12" "www.claengineers.com"
207.46.13.122 - - [04/Mar/2018:23:41:07 -0800] "GET / HTTP/1.1" 200 6977 "-" "Mozilla/5.0 (compatible; bingbot/2.0; +http://www.bing.com/bingbot.htm)" "claengineers.com"
216.244.66.197 - - [04/Mar/2018:23:46:32 -0800] "GET /about/links.html HTTP/1.1" 200 6033 "-" "Mozilla/5.0 (compatible; DotBot/1.1; http://www.opensiteexplorer.org/dotbot, help@moz.com)" "www.claengineers.com"
199.30.24.7 - - [05/Mar/2018:00:07:37 -0800] "GET /css/main.css HTTP/1.1" 200 4222 "-" "Mozilla/5.0 (iPhone; CPU iPhone OS 7_0 like Mac OS X) AppleWebKit/537.51.1 (KHTML, like Gecko) Version/7.0 Mobile/11A465 Safari/9537.53 BingPreview/1.0b" "www.claengineers.com"
199.30.24.7 - - [05/Mar/2018:00:07:37 -0800] "GET /scripts/multipleemail.js HTTP/1.1" 200 1139 "-" "Mozilla/5.0 (iPhone; CPU iPhone OS 7_0 like Mac OS X) AppleWebKit/537.51.1 (KHTML, like Gecko) Version/7.0 Mobile/11A465 Safari/9537.53 BingPreview/1.0b" "www.claengineers.com"
10.247.27.198 - - [05/Mar/2018:00:07:37 -0800] "GET /images/header_02.gif HTTP/1.1" 200 2048 "-" "Mozilla/5.0 (iPhone; CPU iPhone OS 7_0 like Mac OS X) AppleWebKit/537.51.1 (KHTML, like Gecko) Version/7.0 Mobile/11A465 Safari/9537.53 BingPreview/1.0b" "www.claengineers.com"
199.30.24.7 - - [05/Mar/2018:00:07:38 -0800] "GET /images/header_03.jpg HTTP/1.1" 200 7077 "-" "Mozilla/5.0 (iPhone; CPU iPhone OS 7_0 like Mac OS X) AppleWebKit/537.51.1 (KHTML, like Gecko) Version/7.0 Mobile/11A465 Safari/9537.53 BingPreview/1.0b" "www.claengineers.com"
199.30.24.7 - - [05/Mar/2018:00:07:38 -0800] "GET /images/leftcolspacer.gif HTTP/1.1" 200 85 "-" "Mozilla/5.0 (iPhone; CPU iPhone OS 7_0 like Mac OS X) AppleWebKit/537.51.1 (KHTML, like Gecko) Version/7.0 Mobile/11A465 Safari/9537.53 BingPreview/1.0b" "www.claengineers.com"
199.30.24.7 - - [05/Mar/2018:00:07:38 -0800] "GET /images/titleArt.gif HTTP/1.1" 200 300 "-" "Mozilla/5.0 (iPhone; CPU iPhone OS 7_0 like Mac OS X) AppleWebKit/537.51.1 (KHTML, like Gecko) Version/7.0 Mobile/11A465 Safari/9537.53 BingPreview/1.0b" "www.claengineers.com"
199.30.24.7 - - [05/Mar/2018:00:07:38 -0800] "GET /images/verMenuImages.png HTTP/1.1" 200 911 "-" "Mozilla/5.0 (iPhone; CPU iPhone OS 7_0 like Mac OS X) AppleWebKit/537.51.1 (KHTML, like Gecko) Version/7.0 Mobile/11A465 Safari/9537.53 BingPreview/1.0b" "www.claengineers.com"
216.244.66.197 - - [05/Mar/2018:00:27:55 -0800] "GET /robots.txt HTTP/1.1" 404 89 "-" "Mozilla/5.0 (compatible; DotBot/1.1; http://www.opensiteexplorer.org/dotbot, help@moz.com)" "www.claengineers.com"
176.193.142.145 - - [05/Mar/2018:00:32:49 -0800] "GET /images/header_03.jpg HTTP/1.1" 200 7077 "http://ftpcla.com/" "Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/62.0.3202.94 YaBrowser/17.11.1.988 Yowser/2.5 Safari/537.36" "www.claengineers.com"
54.91.16.247 - - [05/Mar/2018:00:49:37 -0800] "HEAD / HTTP/1.1" 200 0 "-" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_7_4) AppleWebKit/537.11 (KHTML, like Gecko)(compatible; http://url-validation.citygrid.com/) Chrome/23.0.1271.95 Safari/537.11" "claengineers.com"
216.244.66.197 - - [05/Mar/2018:01:05:54 -0800] "GET /services/structural.html HTTP/1.1" 200 7944 "-" "Mozilla/5.0 (compatible; DotBot/1.1; http://www.opensiteexplorer.org/dotbot, help@moz.com)" "www.claengineers.com"
